Points "B_1 spline" "B_1 Derivative" "B_2 spline"
3.632 1.19571981527545 -1.67814974892847 1.24247048010676
3.66 1.15076692204156 -1.53170756821792 1.19328818885384
3.688 1.11000526314847 -1.37872218492707 1.14852685154407
3.716 1.07362251613832 -1.218876295888 1.1083831661462
3.744 1.04181503911908 -1.05186898478238 1.07304469465916
3.772 1.01478725489197 -0.877427084882827 1.04268966933297
3.8 0.992750704792589 -0.695317403303433 1.01748680042239
3.828 0.975922748751504 -0.505359753791533 0.99759507582957
3.856 0.964524890292954 -0.307440691242432 0.983163543495968
3.884 0.958780709051387 -0.101527777405291 0.974331068087301
3.912 0.95891338915794 0.112315865380594 0.971226054366643
3.94 0.965142839759634 0.333917035265371 0.973966130654989
3.968 0.977682414141493 0.562978373412193 0.982657786923807
3.996 0.996735246484887 0.799065218262797 0.997395963337162
4.024 1.0224902401368 1.04159395988042 1.01826358644968
4.052 1.05511775813461 1.28982252833161 1.04533105175835
4.08 1.09476508517446 1.54284369547529 1.07865565288808
4.108 1.14155174954493 1.79958188628776 1.11828095934856
4.136 1.19556481285154 2.05879417557961 1.16423614651844
4.164 1.25685425348536 2.31907608114735 1.2165352832734
4.192 1.32542858541087 2.57887264946569 1.27517658445753
4.22 1.4012508655153 2.83649516240882 1.34014163717802
4.248 1.48423524901116 3.0901435747361 1.41139461165472
4.276 1.57424425186111 3.33793452868894 1.48888146904645
4.304 1.67108687080508 3.57793449593393 1.5725291802697
4.332 1.77451769462579 3.80819728546019 1.66224497128384
4.36 1.88423711465136 4.02680485057807 1.75791561159701
4.388 1.99989270867403 4.2319100534659 1.85940676380305
4.416 2.12108183168042 4.4217798270385 1.96656241274645
4.444 2.24735540094112 4.59483703451121 2.07920439338204
4.472 2.37822281458948 4.74969928528171 2.19713203650344
4.5 2.51315789473684 4.88521303258145 2.32012195121951
4.528 2.65160570151064 5.00048145534226 2.44792796232376
4.556 2.79299002615047 5.09488490525661 2.58028121950241
4.584 2.93672134206148 5.16809306163342 2.71689049364478
4.612 3.08220497447452 5.22006835475425 2.85744267335179
4.64 3.22884924324093 5.2510606609884 3.00160347209536
4.668 3.3760733395042 5.26159370593586 3.1490183533907
4.696 3.52331471481532 5.25244400303635 3.29931367784926
4.724 3.67003578912337 5.22461347716527 3.45209807214514
4.752 3.81572981975039 5.1792971561113 3.6069640158303
4.78 3.95992581429558 5.11784744700084 3.76348963766965
4.808 4.10219241359464 5.04173654862239 3.92124070884265
4.836 4.24214071366459 4.95251849171495 4.0797728160923
4.864 4.37942603558233 4.85179216198659 4.23863369381829
4.892 4.5137486875386 4.74116646388332 4.39736569033403
4.92 4.64485379250696 4.62222854803687 4.5555083401575
4.948 4.77253027729167 4.49651577283669 4.71260101139664
4.976 4.89660913395449 4.36549181961493 4.86818559511842
5.004 5.01696107303637 4.23052714706841 5.02180920213564
5.032 5.13349369023702 4.09288376525441 5.17302683196424
5.06 5.24614826520281 3.95370414002166 5.32140397882679
5.088 5.35489630386032 3.81400390838517 5.46651914050757
5.116 5.45973592541927 3.67466799399926 5.6079661975783
5.144 5.56068818281506 3.53644965691585 5.74535663295837
5.172 5.65779339192696 3.39997198874673 5.87832156487369
5.2 5.75110753121224 3.26573136775444 6.00651356993737
5.228 5.84069876009842 3.13410241247299 6.12960827717755
5.256 5.92664409207572 3.00534401157355 6.24730571825782
5.284 6.00902624727657 2.87960605673423 6.35933142374048
5.312 6.08793069963423 2.75693655988109 6.4654372598993
5.34 6.16344292558285 2.63728889281799 6.56540200516663
5.368 6.23564585471388 2.52052894328413 6.65903166968135
5.396 6.30461751779358 2.4064420349871 6.74615956548161
5.424 6.37042888398471 2.29473950896718 6.82664613857122
5.452 6.43314187688835 2.18506490913209 6.90037857730957
5.48 6.49280755800576 2.07699975577889 6.9672702142819
5.508 6.54946446628941 1.97006892752671 7.02725974096904
5.536 6.60313710348877 1.86374570465367 7.08031025614352
5.564 6.65383455689414 1.75745655579874 7.12640816997769
5.592 6.70154925374441 1.65058577579281 7.16556198638522
5.62 6.74625584491079 1.54248010539347 7.19780098616345
5.648 6.7879102194219 1.43245348414251 7.22317383311101
5.676 6.82644865588682 1.31979210547066 7.24174712451487
5.704 6.86178712182681 1.20375995830858 7.25360390629537
5.732 6.89382073726007 1.08360505128995 7.25884217172752
5.76 6.92242342449184 0.958566523266388 7.25757336108386
5.788 6.94744777181189 0.827882846031443 7.24992087782828
5.816 6.96872514451575 0.690801320221489 7.23601863518614
5.844 6.98606608212055 0.546589051291946 7.21600964507553
5.872 6.99926102555111 0.394545566901527 7.1900446595509
5.9 7.00808142207017 0.234017197386962 7.15828087312232
5.928 7.01228125838656 0.0644132846272782 7.12088069260289
5.956 7.01159907319239 -0.114775790990308 7.07801057952769
5.984 7.00576049878938 -0.303958872528369 7.02983996869932
6.012 6.99448137685457 -0.503422803306194 6.97654026505994
6.04 6.97747148515067 -0.71331008507542 6.91828391987643
6.068 6.95443889952631 -0.933595943873897 6.85524358615521
6.096 6.92509499840527 -1.16406550374509 6.78759135227837
6.124 6.88916009484495 -1.40429194816737 6.71549805206591
6.152 6.84636965414564 -1.65361672277362 6.63913264881703
6.18 6.79648102328762 -1.91113298544991 6.55866169035567
6.208 6.73928056300522 -2.17567362285844 6.47424883169323
6.236 6.674591035468 -2.4458052053871 6.38605442161473
6.264 6.60227906230116 -2.71982922466517 6.29423514928129
6.292 6.52226243157545 -2.99579183022339 6.19894374681159
6.32 6.43451700143401 -3.27150304061735 6.10032874374717
6.348 6.33908292548873 -3.5445660434231 5.99853426930991
6.376 6.23606991431975 -3.81241672308827 5.89369989841549
6.404 6.12566125132822 -4.07237298418925 5.78596053750509
6.432 6.0081163020867 -4.32169280305959 5.67544634638998
6.46 5.88377129535248 -4.55763928926504 5.56228269246333
6.488 5.75303821075747 -4.77755042649244 5.44659013381321
6.516 5.61640168090201 -4.97891065141631 5.3284844279645
6.544 5.47441390049058 -5.15942107803735 5.20807656318072
6.572 5.3276876270638 -5.31706503258044 5.08547280946461
6.6 5.17688745047709 -5.45016566116041 4.96077478660538
6.628 5.02271959468536 -5.55743271626077 4.83407954682756
6.656 4.86592058891465 -5.63799619936001 4.70547966979933
6.684 4.70724520013783 -5.69142529101488 4.57506336795459
6.712 4.54745405068382 -5.71773187090354 4.44291460027156
6.74 4.38730135159208 -5.71735884054757 4.30911319283036
6.768 4.22752316402453 -5.6911543296007 4.17373496464203
6.796 4.06882655990341 -5.64033361886154 4.03685185740079
6.824 3.91187999306044 -5.56643119155927 3.89853206796072
6.852 3.7573051189874 -5.47124569277393 3.75884018247627
6.88 3.60567022088112 -5.35678072308243 3.61783731127437
6.908 3.45748531818747 -5.22518432775301 3.47558122364332
6.936 3.31319895679541 -5.07868979717104 3.33212648183185
6.964 3.17319661189432 -4.91956001085491 3.18752457364972
6.992 3.0378005784565 -4.75003708593374 3.04182404315091
7.02 2.90727118210864 -4.57229858079108 2.8950706189607
7.048 2.78180911525974 -4.3884209999828 2.74730733988108
7.076 2.66155868908074 -4.20035088300565 2.5985746774738
7.104 2.54661178975902 -4.0098833620336 2.44891065537871
7.132 2.43701233530326 -3.81864775665919 2.29835096517665
7.16 2.33276104471465 -3.62809954172296 2.14692907865231
7.188 2.23382035221168 -3.43951787444297 1.99467635635236
7.216 2.14011932320961 -3.25400779067006 1.84162215237007
7.244 2.05155845401724 -3.07250616519145 1.6877939153182
7.272 1.96801426218848 -2.89579056410942 1.53321728547877
7.3 1.88934359799958 -2.72449018500104 1.37791618814165
7.328 1.8153876288226 -2.55909817050779 1.22191292316328
7.356 1.74597546676083 -2.39998468267593 1.06522825079408
7.384 1.68092742559709 -2.24741023031481 0.907881473836629
7.412 1.62005790588273 -2.10153884350877 0.74989051620901
7.44 1.56317791701712 -1.96245078380462 0.591271997996716
7.468 1.51009725268408 -1.83015456277425 0.432041307084797
7.496 1.46062634133189 -1.70459811425439 0.272212667467466
7.524 1.41457779683807 -1.58567902626539 0.11179920433745
7.552 1.37176769641659 -1.47325378782556 -0.0491869939396801
7.58 1.33201661351552 -1.36714604451208 -0.210734816858366
7.608 1.29515043319479 -1.26715388586409 -0.372834075704325
7.636 1.26100097651396 -1.17305620889219 -0.535475450274668
7.664 1.22940645900411 -1.08461821637721 -0.698650438277878
7.692 1.20021180651848 -1.00159611756925 -0.862351307305236
7.72 1.17326884979035 -0.923741103479138 -1.02657104926679
7.748 1.14843641698124 -0.850802670195693 -1.19130333718679
7.776 1.12558034145872 -0.782531362420445 -1.35654248425541
7.804 1.10457340006054 -0.718681006400967 -1.52228340503631
7.832 1.08529519522151 -0.659010497243687 -1.68852157873196
7.86 1.06763199258755 -0.60328520065627 -1.85525301441167
7.888 1.05147652413396 -0.551278023863518 -2.02247421811002
7.916 1.03672776534783 -0.502770205026261 -2.19018216170671
7.944 1.02329069372826 -0.457551865164689 -2.35837425350169
7.972 1.01107603469813 -0.415422361482001 -2.5270483104027
